price,direction,strong,extras,link,scrapping_date,scrapping_page,description,time_ago,price_reduction,inmobiliario
1.350 € /mes,Piso con terraza en Teatinos - Universidad,Piso,"['3 habs.', '1 baño', '110 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-jardin-terraza-zona-comunitaria-ascensor-amueblado/182215945/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l,"AMPLIO PISO EN RECINTO CERRADO, adaptado para estudiantes o familias,  CONSTA DE  TRES HABITACIONES DOBLES, con armarios empotrados en cada una de ellas, todas  exteriores con mucha claridad, 1 baño totalmente reformado con plato de ducha y ventana, el salón mide  aproximadamente 20m. con  sofá chaiselonge, mesa de comedor para 6 personas, y televisión. La cocina es muy amplia está  amueblada con electrodomésticos, horno, lavadora, lavavajillas, encimera eléctrica, el calentador es de gas butano, A.A.  en salón y habitación principal.
    Visitas mañana o tarde!!!   ¡Estamos a su servicio!",Hace 11 días,,Inmuebles CSPISOS.COM
800 € /mes,Piso con ascensor en Residencial Jardín Botánico,Piso,"['3 habs.', '1 baño', '73 m²', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor/182466264/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l,"REF: 109188

Disponible desde ya

Piso en alquiler con superficie de 73m².

La vivienda se entrega amueblada y a reformar.

Distribuida en:
- salón comedor
- 3 habitaciones 1 doble y 2 individuales)
- 1 baño completo

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

Se aceptan mascotas

Finca con ascensor

[EXTRA]




Para más información, contactar con el equipo de Area Casa.",Hace 1 día,,Inmuebles AREA CASA
1.500 € /mes,"Piso con ascensor en Echegaray, Centro",Piso,"['2 habs.', '1 baño', '87 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor/181424125/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"ALQUILER CORTA TEMPORADA ¡No busques más! En el corazón del Centro Histórico, te presentamos este maravilloso piso en alquiler de 2 dormitorios con todas las comodidades que necesitas. El dormitorio principal cuenta con una cómoda cama de matrimonio, mientras que el segundo dormitorio tiene dos camas individuales perfectas para cualquier ocasión. El baño completo con ducha te asegura que tendrás todo lo que necesitas para una estancia confortable. La cocina equipada te permite cocinar deliciosas comidas en casa, mientras que el salón con dos ventanales y los dormitorios con un ventanal cada uno te ofrecen una vista espectacular del exterior. Además, la propiedad está equipada con una alarma para tu seguridad y se encuentra completamente amueblada para que no tengas que preocuparte por nada. Con 87 m² construidos, este piso en segunda mano/buen estado es perfecto para una pareja o una pequeña familia. Los armarios empotrados te permiten almacenar tus pertenencias de manera organizada, mientras que el acceso adaptado a personas con movilidad reducida te asegura que todos pueden disfrutar de esta propiedad. La ubicación no podría ser mejor, en el Centro Histórico, cerca de todas las atracciones turísticas de la ciudad. Además, este piso en la planta 2 con ascensor incluye una plaza de garaje en el precio para tu comodidad. No pierdas la oportunidad de vivir en este maravilloso piso en alquiler. Contáctanos en WWW. UNICASA. ES para más información y para programar una visita. ¡Te encantará! En cumplimiento del Decreto de la Junta de Andalucía 218/2005 del 11 de Octubre, se informa que el Impuesto de Transmisiones Patrimoniales, los gastos de Notaría y Registro regulados por arancel no están incluidos en el precio de venta. Si esta vivienda no es la que estás buscando, contáctanos y nos encargaremos de hacerte una búsqueda totalmente personalizada. adaptándonos a sus necesidades sin compromiso. No obstante, la información que contiene ésta web, puede ser sujeta a errores u omisiones. Las propiedades pueden ser sujetas a cambio de precio, venta o retirada del mercado. Para más información dude en contactar con nosotros al teléfono.",Hace 86 días,,Inmuebles UNICASA & HOME
1.240 € /mes,"Casa adosada en Urb el Nogal C/ Josefa Morales, Churriana",Casa adosada,"['3 habs.', '2 baños', '103 m²']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/churriana-el-pizarrillo-la-noria-guadalsol/181975404/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"PROMOCIÓN: ¡ALTA DE SUMINISTROS GRATIS si reservas antes del 31 de marzo! Y además, ¡sin comisiones de agencia!. Vivienda unifamiliar adosada de 103 m² en alquiler, de 3 dormitorios situada en Málaga. La vivienda está bien comunicada en todos los aspectos, a menos de 15 minutos del aeropuerto y la estación del tren, con paradas de autobús próximas con la línea M-123 y a través del acceso viario A-404. La zona dispone de equipamiento variado, colegio, instituto, farmacia, restaurantes, polideportivo, la playa a 12 minutos, etc. Construida en 2005, esta vivienda unifamiliar adosada consta de planta sótano, planta baja y planta alta, comunicadas entre sí mediante escalera interior. Dispone de una superficie de 103 m² y se distribuye en salón-comedor, 3 dormitorios, cocina independiente amueblada con armarios altos y bajos y equipada con horno, vitrocerámica y campana extractora, 2 baños y una terraza de 19 m², listo para convertirse en su próxima vivienda en alquiler. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. Requisitos: 1 mes de fianza. Seguro de vivienda. Se llevará a cabo un análisis de solvencia para el que solo se tendrán en cuenta ingresos demostrables. Promoción válida para contratos firmados antes del 31 de marzo del 2024 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",Hace 30 días,,Inmuebles Solvia Inmobiliaria
3.570 € /mes,Piso con terraza en Centro,Piso,"['4 habs.', '2 baños', '140 m²', 'Ascensor', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza-ascensor/181887765/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"REF: 107266

Disponible desde ya

Piso en alquiler con superficie de 140m², muy luminoso. Planta 2da, exterior

La vivienda se entrega no amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 4 habitaciones 3 dobles y 1 individual)
- 2 baños completos
- terraza
- cocina equipada

Gastos de comunidad no incluidos  e IBI incluido en el precio.

Se aceptan mascotas

Finca con ascensor

[EXTRA]
Aportaciòn a gastos de comunidad: 30EUR

Para más información, contactar con el equipo de Area Casa.",Hace 38 días,,Inmuebles AREA CASA
1.100 € /mes,Piso con ascensor en Carretera de Cádiz,Piso,"['3 habs.', '2 baños', '75 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor/182389916/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"En Clikalia  somos propietarios de este magnífico piso ubicado en el barrio La Luz, ciudad Málaga.

La vivienda está ubicada en la ubicado en la 2 planta exterior con ascensor. Dispone de una superficie total de 75 m², distribuidos en salón y comedor, cocina totalmente equipada, 3 dormitorios y 2 baños.

Además, cuenta con ascensor, cocina amueblada, armarios empotrados y aire acondicionado.

Situado en el barrio de La Luz, en la Calle Berruguete, te permitirá estar cerca de todo lo que necesitas como el Parque del Oeste y del Centro Comercial Los Patios a 7 minutos en coche. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro La Lux - La Paz (L2) y de tren Victoria Kent (C1 y C2).

La vivienda ha sido completamente reformada y está representada por imágenes reales tras la finalización de la obra.

Condiciones de alquiler:

	* 1 mes de fianza

	* 1 mes de garantía

	* Seguro de hogar

Si estas interesado, prepara la siguiente documentación.

	* DNI/NIE o Pasaporte de los inquilinos

	* Contrato de trabajo

	* Informe laboral

	* 3 ultimas nominas (acreditar solvencia del 40%)

En caso de ser trabajador autónomo, pensionista, o una sociedad, pregúntanos por la documentación necesaria.

No apto para estancias vacacionales ni temporales

Llámanos de lunes a viernes de 9.00h a 20.00h. Consúltanos por la posibilidad de amueblar tu vivienda y mejorar la seguridad instalando una alarma.",Hace 2 días,,Inmuebles CLIKALIA
765 € /mes,"Piso en C/ Sebastián de Eslava, Bailén - Miraflores",Piso,"['1 hab.', '1 baño', '54 m²', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-ascensor/182211265/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"PROMOCIÓN: ALTA DE SUMINISTROS GRATIS si reservas antes del 31 de julio. Y además, ¡sin comisiones de agencia!. Pisos en alquiler de 1 dormitorio en Málaga. Situados en el barrio La Bresca perteneciente al distrito Bailén-Miraflores con todos los servicios, cuentan con superficies desde los 52 hasta los 62 m². Ofrecen muy buena conexión tanto por transporte público (autobús líneas 15, 18, N2 y la estación de tren a 2 kilómetros), como privado y fácil acceso a la carretera nacional N-340. Se encuentran próximas a colegios, organismos públicos, parques, centros deportivos, supermercados, cafeterías, centro de salud, farmacias, el puerto y la playa de La Malagueta a 2 kilómetros. Las viviendas pertenecen a un edificio con ascensor construido en 2007 y se distribuyen en salón-comedor, cocina con barra americana, 1 dormitorio con armario empotrado y 1 baño amueblado. La cocina está equipada con placa vitrocerámica, horno, campana extractora de humos y calentador. Además, su reciente renovación, ha introducido en las viviendas, pavimento de tarima. Estas viviendas, ofrecen plaza de garaje y trastero en el mismo edificio. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. Promoción válida para contratos firmados antes de 31 de julio del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",Hace 11 días,,Inmuebles Solvia Inmobiliaria
1.295 € /mes,Piso con terraza en Teatinos - Universidad,Piso,"['3 habs.', '2 baños', '135 m²', '1ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-terraza-ascensor-patio-amueblado/179466966/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"Vivienda ideal MIR, UIR, st y negociable estudiantes.

Si busca un alojamiento amplio, cómodo y bien situado, esta es su oportunidad. Les presentamos este magnífico piso de más de 120 metros cuadrados, distribuidos en tres habitaciones, dos baños, salón, cocina y una gran terraza de treinta metros cuadrados. El piso está completamente amueblado y equipado para entrar a vivir. Se encuentra en una urbanización cerrada y tranquila, con plaza de garaje incluida en el precio. 

No deje pasar esta oportunidad. Contacte con nosotros y le informaremos sin compromiso. 
  
¡ Todas las facilidades a su alcance !.   ¡Estamos a su servicio!",Hace 5 días,Ha bajado 205 €,Inmuebles CSPISOS.COM
1.600 € /mes,"Piso con ascensor en Calle Juan de Padilla, Centro",Piso,"['4 habs.', '2 baños', '150 m²', '1ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor/182462901/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"Se alquila piso, sin amueblar, en el centro histórico de Málaga. La vivienda, recién reformada, tiene salón comedor, 4 dormitorios (tres de ellos con armarios), 1 cuarto de baño, 1 aseo, cocina independiente completamente equipada de electrodomésticos a estrenar (horno, microondas, lavavajillas, lavadora y frigorífico). Suelos de Gres. Toda la carpintería exterior es de PVC. Primera planta con ascensor con acceso exclusivo. Cerca de todo tipo de comercios y transporte público. Es necesario aportar garantías financieras o Aval Bancario anual durante la vida del contrato.",Hace 1 día,,Inmuebles HiHOMiE
1.100 € /mes,Piso con terraza en Cruz de Humilladero,Piso,"['3 habs.', '1 baño', '96 m²', '7ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/182026543/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"Hermosa vivienda en una séptima planta, con un amplio Salón-comedor, tres dormitorios un baño completo y en una zona espectacular con mucha luminosidad, al lado de comercios y una zona muy cotizada de Málaga, totalmente amueblada.
Los gastos de luz y de agua son a cargo del inquilino. 
Esta fantástica vivienda se encuentra en una de las zonas más privilegiadas de Málaga. La vivienda de unas calidades buenísimas, reformada hace 3 años.   ¡Estamos a su servicio!",Hace 25 días,,Inmuebles CSPISOS.COM
1.200 € /mes,"Loft con ascensor en Calle Correo Viejo, Centro",Loft,"['1 baño', '60 m²', '4ª Planta', 'Ascensor', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor-amueblado-television/178611472/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"""Sensacional loft en pleno centro por 1.200€.
Se alquila desde ya hasta el 31 de diciembre.

Consta de 60 m2.

Luminoso salón-comedor con cama de matrimonio, armarios y televisión. Cocina completamente equipada con horno, vitrocerámica, nevera, lavadora y lavavajillas. Un baño íntegro con ducha.

La vivienda cuenta con aire acondicionado frío/calor.

Inmejorables calidades, decorado de diseño.
Zona tranquila, en pleno corazón de Málaga.
Rodeado de todo tipo de comercios, supermercados, restaurantes.. .
Bien comunicado con transporte público.

Cuota comunidad de propietarios incluido en el precio.
Se solicita un mes de fianza y otro de garantía adicional.


Y sin moverte de casa! Aprovecha nuestras visitas virtuales y podrás ver la vivienda en directo.
No te lo pienses mas y llámanos! 
No te quedes sin él! Te gustará!

Nuestras oficinas se encuentran en: 
Calle Tomas de Heredia, 11 (Ofic. Centro) 
Calle Haydn, 3 (Ofic. Bda de La Paz) 

Más inmuebles en rentacasa. es

En cumplimiento del decreto de la junta de Andalucía 218/2005 del 11 de octubre se informa al cliente que los gastos notariales, registrales, Impuestos y otros gastos de compraventa no están incluidos en el precio. Como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de Octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de vivienda en Andalucía. ”.",Hace 60 días,,Inmuebles Rentacasa Alquileres
1.200 € /mes,Piso con terraza en Centro,Piso,"['2 habs.', '1 baño', '100 m²', '1ª Planta', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza/179289739/d?from=list,17-03-2024 | 11:37,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/2,"REFERENCIA - MA01671

DISPONIBLE DESDE 3 MESES HASTA 11 MESES DE ESTANCIA


Disponible ya este coqueto y funcional piso en planta baja en pleno centro histórico de Málaga.

Tiene dos balcones con mucha luz e ideal para Semana Santa.

Está completamente amueblado con MOBILIARIO CLÁSICO y dispone de todo lo necesario.
COCINA NUEVA independiente con menaje básico, AMPLIO SALÓN comedor y otro SALÓN CON TERRAZA y chimenea, 2 DORMITORIOS dobles con armarios, uno empotrado, y escritorios y un AMPLIO BAÑO (con plato de ducha).

NO hay que dar de alta el suministro de electricidad o internet, solo pagar electricidad proporcional.

Esta propiedad está pensada para personas que vienen por un tiempo limitado a la ciudad por lo que la empresa propietaria pide la acreditación del carácter temporal de la estancia en Málaga.


GARANTY HOME MÁLAGA: 695 66 38 59",Hace 40 días,,Inmuebles GARANTY HOME
